email;exercicio;passo;AD;SB;MT;SP;PA;PM;MM;DM;AF;MF;OI;UT;RE;ER;DE;correct;feedback;timestamp
946;x+25=-50;x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:46
958;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:49
955;-x+98=-96;-x=-96-98;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:51
954;-x-7=7;x=-14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:51
965;-x-127=-189;-x=-189+127;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:51
952;-x+5=9;x=-4;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:52
964;-x+13=28;-x*(-1)=15*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:52
947;x+18=-18;x=-36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:55
946;x+12=-12;x=-12-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:57
964;-x+13=28;x=-15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:58
1022;-x-8=-22;-x=-22+8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:08:59
959;-x-24=-240;-x=-240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:09:01
950;x-11=-121;x=-121+11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:02
946;x+12=-12;x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:04
948;-x-7=7;x=-14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:04
959;-x-24=-240;-x=-240+24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:04
958;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:04
960;-x-7=7;x=-14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:07
957;x+16=28;x=44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Quais os requisitos necessários para se realizar uma operação de soma sobre um número e uma incógnita?;2017-06-02 08:09:08
954;-x-15=30;-x=30+15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:10
951;-x+8=12;-x*(-1)=4*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:10
958;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:11
966;-x+25=-50;-x=-25-50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:12
956;x+7=23;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:13
965;-x-127=-189;-x=-62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:14
962;-x-4=11;-x=7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:09:15
950;x-11=-121;x=-110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:15
948;-x-15=30;-x=30+15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:16
965;-x-127=-189;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:17
946;x+9=13;x=13-9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:17
951;-x+8=12;x=-4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:19
1022;-x-8=-22;-x=-14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:19
961;x+16=28;x=-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:09:19
954;-x-15=30;-x=45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:20
956;x+11=27;x=27-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Quais os requisitos necessários para se realizar uma operação de soma sobre um número e uma incógnita?;2017-06-02 08:09:22
957;x+16=28;x=28+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mantenha o equilíbrio da equação: ao remover uma quantia de um lado você deve remover do outro lado também. Por exemplo, para remover 5 do lado esquerdo da equação abaixo, você deve subtrair 5 dos 2 lados: <br /> x+5=10 <br /> x+5-5=10-5 <br /> x=10-5;2017-06-02 08:09:23
958;x+12=27;x=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:24
1022;-x-8=-22;x=14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:24
966;-x+25=-50;-x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:25
954;-x-15=30;x=-45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:25
956;x+11=27;x=27-11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:25
961;x+16=28;x=+12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:27
948;-x-15=30;-x=45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:27
960;-x-15=30;-x=30=15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Presença de mais de um símbolo de igualdade;2017-06-02 08:09:27
947;x-12=-21;x=-21+12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:28
955;-x+98=-96;-x=-194;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:28
946;x+9=13;x=4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:28
950;x+25=-50;x=-50-25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:30
962;-x-4=11;-x=15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:30
964;-x+7=7;-x=7-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:32
948;-x-15=30;x=-45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:32
951;-x+13=28;x=28-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Quais os requisitos necessários para se realizar uma operação de soma sobre um número e uma incógnita?;2017-06-02 08:09:32
965;-x-100=-101;-x=-101+100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:32
955;-x+98=-96;x=194;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:33
960;-x-15=30;-x=30+15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:33
956;x+11=27;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:33
964;-x+7=7;-x=0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:38
965;-x-100=-101;-x=-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:38
950;x+25=-50;x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:38
954;-x-22=33;-x=33+22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:39
966;-x+25=-50;x=75;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:39
946;x-22=-88;x=-88+22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:40
957;x+16=28;x=28-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:41
952;-x+8=12;-x=12-8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:42
960;-x-15=30;-x=45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:44
947;x-12=-21;x=-9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:45
965;-x-100=-101;x=1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:45
956;x+19=34;x=34-19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:45
948;-x-22=33;-x=33+22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:46
946;x-22=-88;x=-66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:47
962;-x-4=11;x=-15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:48
961;x+9=-19;x=-19-9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:48
955;-x+100=-200;-x=-200-100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:49
960;-x-15=30;x=-45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:50
958;x+12=27;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:50
959;-x-24=-240;-x=-216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:52
1022;-x-17=-36;-x=-36+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:53
950;x+12=-12;x=-12-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:53
952;-x+8=12;-x=4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:57
955;-x+100=-200;-x=-300;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:57
959;-x-24=-240;x=+216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:59
950;x+12=-12;x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:09:59
966;-x+98=-96;-x=-98-96;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:00
946;-x-20=42;-x=42+20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:01
957;x+16=28;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:02
955;-x+100=-200;x=300;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:02
951;-x+13=28;-x=28-13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:03
947;x+29=42;x=42-29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:05
965;x+3=7;x=7-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:07
961;x+9=-19;x=-28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:08
960;-x-22=33;-x=33+22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:09
950;x+9=13;x=13-9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:10
946;-x-20=42;-x=62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:11
965;x+3=7;x=+4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:12
948;-x-22=33;-x=55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:12
1022;-x-17=-36;-x=-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:14
952;-x+8=12;-x=(4)/(-1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:16
946;-x-20=42;x=62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:16
959;-x-127=-189;-x=-189+127;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:17
948;-x-22=33;x=-55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:17
954;-x-22=33;-x=55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:20
950;x+9=13;x=4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:20
1022;-x-17=-36;x=19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:20
946;-x-20=42;x=-62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:21
949;9x=18;x=2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:23
947;x+29=42;x=+27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:10:23
960;-x-22=33;-x=55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:24
954;-x-22=33;x=-55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:27
947;x+29=42;x=+27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;O próximo passo (a linha inteira) da equação fica <eq>x=13</eq>.;2017-06-02 08:10:28
960;-x-22=33;x=-55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:30
951;-x+13=28;-x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:31
949;12x=6;x=0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:31
958;x+16=32;x=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:31
956;x+19=34;x=25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:10:32
966;-x+98=-96;-x=-194;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:33
953;-x+5=9;x=(4)/(-1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:34
950;x-22=-88;x=-88+22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:35
957;x+9=-19;x=+19-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Quais os requisitos necessários para se realizar uma operação de soma sobre um número e uma incógnita?;2017-06-02 08:10:36
946;-x+7=63;-x=63-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:36
949;12x=6;x=2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:42
961;x-14=7;x=7+14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:43
966;-x+98=-96;x=194;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:43
965;x-8=19;x=19+8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:45
953;-x+5=9;x=-4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:45
947;x+29=42;x=+27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:10:47
946;-x+7=63;-x=56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:49
955;-x-8=-22;-x=-22+8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:52
950;x-22=-88;x=-66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:53
946;-x+7=63;x=-56;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:53
965;x-8=19;x=27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:10:56
959;-x-127=-189;-x=-62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:00
961;x-14=7;x=+21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:02
946;x-10=10;x=10+10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:03
957;x+9=-19;x=-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mantenha o equilíbrio da equação: ao remover uma quantia de um lado você deve remover do outro lado também. Por exemplo, para remover -3 do lado esquerdo da equação abaixo, você deve somar 3 dos dois lados: <br /> x-3=5 <br /> x-3+3=5+3 <br /> x=10-5;2017-06-02 08:11:05
946;x-10=10;x=20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:06
956;x+19=34;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:08
957;x+9=-19;x=-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Você não pode realizar esta operção uma vez que você está somando uma incógnita com um número natural. Você só pode somar dois numeros naturais ou duas incógnitas.;2017-06-02 08:11:08
959;-x-127=-189;x=62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:08
965;x-11=-121;x=-121+11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:09
966;-x+100=-200;-x=-100-200;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:09
955;-x-8=-22;-x=-14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:11
950;-x-20=42;-x=42+20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:12
951;-x+13=28;-x*(15)=15*(-1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lembre-se que ao dividir dois termos, você precisa também operar os sinais.;2017-06-02 08:11:13
1022;-x-24=-240;-x=-240+24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:15
953;-x+8=12;-x=12-8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:17
955;-x-8=-22;x=14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:17
946;-x-17=64;-x=64+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:20
950;-x-20=42;-x=62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:22
959;-x-100=-101;-x=-101+100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:22
961;x+18=-18;x=-18-18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:23
965;x-11=-121;x=-110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:25
962;-x-9=17;-x=17+9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:25
966;-x+100=-200;-x=-300;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:26
950;-x-20=42;x=-62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:28
955;-x-17=-36;-x=-36+17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:31
954;-x+6=-18;-x=-18-6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:34
959;-x-100=-101;-x=-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:35
946;-x-17=64;-x=81;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:35
948;-x+6=-18;-x=-18-6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:36
953;-x+8=12;-x=4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:37
947;x+29=42;x=+13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:37
961;x+18=-18;x=0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:11:38
966;-x+100=-200;x=300;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:38
946;-x-17=64;x=-81;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:39
959;-x-100=-101;x=1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:40
960;-x+6=-18;-x=-18-6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:40
962;-x-9=17;-x=26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:42
964;-x+7=7;-x=0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;2017-06-02 08:11:42
965;x+25=-50;x=-50-25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:42
950;-x+7=63;-x=63-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:43
965;x+25=-50;x=-75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:48
954;-x+6=-18;-x=24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:11:48
1022;-x-24=-240;-x=-216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:49
946;-x+19=38;-x=38-19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:51
958;x+16=32;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:51
960;-x+6=-18;-x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:52
961;x+18=-18;x=-36];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Termo: "]" inválido;2017-06-02 08:11:53
948;-x+6=-18;-x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:54
962;-x-9=17;x=-26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:55
961;x+18=-18;x=-36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:56
953;-x+8=12;-x=-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:11:56
954;-x+6=-18;-x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:57
947;x+100=98;x=98-100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:58
1022;-x-24=-240;x=216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:59
955;-x-17=-36;-x=-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:11:59
957;x+9=-19;x+9+9=-19+9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:12:00
965;x+12=-12;x=-12-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:01
948;-x+6=-18;x=24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:01
965;x+12=-12;x=-24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:04
954;-x+6=-18;x=24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:05
960;-x+6=-18;x=+24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:06
950;-x+7=63;-x=56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:08
947;x+100=98;x=+2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-06-02 08:12:09
946;-x+19=38;-x=19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:10
961;x-12=-21;x=-21+12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:13
955;-x-17=-36;x=19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:13
950;-x+7=63;x=-56;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:14
946;-x+19=38;x=-19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:15
964;-x+7=7;-x*(-1)=0*(-1);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:15
965;x+9=13;x=13-9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:15
948;-x+14=-29;-x=-29-14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:18
954;-x+14=-29;-x=-29-14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:19
965;x+9=13;x=123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aplique novamente a operação de X sobre os  termos a e b e confira novamente o resultado obtido.;2017-06-02 08:12:20
947;x+100=98;x=-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:20
956;x-3=5;x=5+3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:21
964;-x+7=7;x=0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:22
965;x+9=13;x=12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;O próximo passo (a linha inteira) da equação fica <eq>x=4</eq>.;2017-06-02 08:12:22
1022;-x-127=-189;-x=-189+127;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:23
950;x-10=10;x=10+10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-06-02 08:12:24
